Hidden_Nodes,Activation,Lambda_Value,Fold,ELM_Seed,Accuracy,Precision,Recall,NPV,Specificity,F1-Score,F2-Score,Bal Accuracy,MCC
5,sigmoid,0.0,3,148,0.6470588235294118,0.6296296296296297,0.68,0.6666666666666666,0.6153846153846154,0.6538461538461539,0.6692913385826772,0.6476923076923078,0.29584010465345556
5,sigmoid,0.0,3,149,0.45098039215686275,0.44,0.44,0.46153846153846156,0.46153846153846156,0.44,0.44,0.4507692307692308,-0.09846153846153846
5,sigmoid,0.0,3,150,0.7058823529411765,0.8571428571428571,0.48,0.6486486486486487,0.9230769230769231,0.6153846153846154,0.5263157894736842,0.7015384615384616,0.45152284977937035
5,sigmoid,0.0,3,151,0.5686274509803921,0.5555555555555556,0.6,0.5833333333333334,0.5384615384615384,0.5769230769230769,0.5905511811023622,0.5692307692307692,0.1386750490563073
5,sigmoid,0.0,3,152,0.5098039215686274,0.5,0.48,0.5185185185185185,0.5384615384615384,0.4897959183673469,0.4838709677419355,0.5092307692307692,0.018490006540840973
5,sigmoid,0.0,3,153,0.6666666666666666,0.6333333333333333,0.76,0.7142857142857143,0.5769230769230769,0.6909090909090909,0.7307692307692307,0.6684615384615384,0.34222927858510166
5,sigmoid,0.0,3,154,0.6274509803921569,0.6153846153846154,0.64,0.64,0.6153846153846154,0.6274509803921569,0.6349206349206349,0.6276923076923078,0.2553846153846154
5,sigmoid,0.0,3,155,0.5882352941176471,0.5714285714285714,0.64,0.6086956521739131,0.5384615384615384,0.6037735849056604,0.625,0.5892307692307692,0.17929095364320402
5,sigmoid,0.0,3,156,0.5490196078431373,0.5454545454545454,0.48,0.5517241379310345,0.6153846153846154,0.5106382978723404,0.4918032786885246,0.5476923076923077,0.09627747056459707
5,sigmoid,0.0,3,157,0.6666666666666666,0.6666666666666666,0.64,0.6666666666666666,0.6923076923076923,0.6530612244897959,0.6451612903225806,0.6661538461538461,0.3328201177351375
5,sigmoid,0.0,3,158,0.5098039215686274,0.5,0.56,0.5217391304347826,0.46153846153846156,0.5283018867924528,0.546875,0.5107692307692309,0.02163856337073152
5,sigmoid,0.0,3,159,0.6078431372549019,0.5925925925925926,0.64,0.625,0.5769230769230769,0.6153846153846154,0.6299212598425197,0.6084615384615384,0.21725757685488142
5,sigmoid,0.0,3,160,0.5882352941176471,0.5714285714285714,0.64,0.6086956521739131,0.5384615384615384,0.6037735849056604,0.625,0.5892307692307692,0.17929095364320402
5,sigmoid,0.0,4,131,0.6666666666666666,0.7222222222222222,0.52,0.6363636363636364,0.8076923076923077,0.6046511627906976,0.5508474576271186,0.6638461538461539,0.34279123020554
5,sigmoid,0.0,4,132,0.5882352941176471,0.6,0.48,0.5806451612903226,0.6923076923076923,0.5333333333333333,0.5,0.5861538461538461,0.17642718290696124
5,sigmoid,0.0,4,133,0.6274509803921569,0.6153846153846154,0.64,0.64,0.6153846153846154,0.6274509803921569,0.6349206349206349,0.6276923076923078,0.2553846153846154
5,sigmoid,0.0,4,134,0.6274509803921569,0.6666666666666666,0.48,0.6060606060606061,0.7692307692307693,0.5581395348837209,0.5084745762711864,0.6246153846153846,0.2607144567760445
5,sigmoid,0.0,4,135,0.6274509803921569,0.625,0.6,0.6296296296296297,0.6538461538461539,0.6122448979591837,0.6048387096774194,0.6269230769230769,0.25423758993656337
5,sigmoid,0.0,4,136,0.6862745098039216,0.6956521739130435,0.64,0.6785714285714286,0.7307692307692307,0.6666666666666666,0.6504065040650406,0.6853846153846154,0.3724924123104497
5,sigmoid,0.0,4,137,0.6078431372549019,0.631578947368421,0.48,0.59375,0.7307692307692307,0.5454545454545454,0.5042016806722689,0.6053846153846154,0.2179275313192039
5,sigmoid,0.0,4,138,0.6862745098039216,0.6956521739130435,0.64,0.6785714285714286,0.7307692307692307,0.6666666666666666,0.6504065040650406,0.6853846153846154,0.3724924123104497
5,sigmoid,0.0,4,139,0.5882352941176471,0.5769230769230769,0.6,0.6,0.5769230769230769,0.5882352941176471,0.5952380952380952,0.5884615384615384,0.17692307692307693
