Model_Type,Hidden_Nodes,Lambda_Value,Activation,Fold_ID,Seed,Iteration,Fitness
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,47,0.6324413914442233
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,48,0.6324413914442233
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,49,0.6324413914442233
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,50,0.6324413914442233
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,51,0.6324413914442233
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,52,0.6324413914442233
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,53,0.6324413914442233
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,54,0.6324413914442233
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,55,0.6324413914442233
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,56,0.6324413914442233
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,57,0.6324413914442233
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,58,0.6324413914442233
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,59,0.6324413914442233
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,60,0.6324413914442233
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,61,0.6324413914442233
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,62,0.6324413914442233
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,63,0.6324413914442233
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,64,0.6324413914442233
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,65,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,66,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,67,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,68,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,69,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,70,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,71,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,72,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,73,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,74,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,75,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,76,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,77,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,78,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,79,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,80,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,81,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,82,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,83,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,84,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,85,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,86,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,87,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,88,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,89,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,90,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,91,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,92,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,93,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,94,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,95,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,96,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,97,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,98,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,99,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,130,100,0.6386849334040847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,1,0.4611633853164119
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,2,0.4945514643243545
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,3,0.4945514643243545
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,4,0.4945514643243545
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,5,0.5062943921187941
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,6,0.5062943921187941
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,7,0.5062943921187941
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,8,0.5062943921187941
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,9,0.5062943921187941
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,10,0.521466040790082
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,11,0.521466040790082
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,12,0.5347620904471388
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,13,0.5347620904471388
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,14,0.5423298988114933
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,15,0.5423298988114933
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,16,0.5459777485240305
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,17,0.5459777485240305
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,18,0.5459777485240305
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,19,0.5459777485240305
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,20,0.5459777485240305
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,21,0.5459777485240305
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,22,0.5459777485240305
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,23,0.5459777485240305
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,24,0.5468385425633941
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,25,0.5468385425633941
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,26,0.5468385425633941
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,27,0.5468385425633941
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,28,0.550636693095568
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,29,0.550636693095568
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,30,0.550636693095568
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,31,0.5518115273282374
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,32,0.5670547637939998
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,33,0.5670853840088184
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,34,0.5670853840088184
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,35,0.5670853840088184
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,36,0.5670853840088184
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,37,0.5670853840088184
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,38,0.5735582471957503
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,39,0.5735582471957503
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,40,0.5735582471957503
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,41,0.5773775454527461
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,42,0.5773775454527461
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,43,0.5773775454527461
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,44,0.5773775454527461
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,45,0.5773775454527461
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,46,0.5773775454527461
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,47,0.5773775454527461
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,48,0.5773775454527461
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,49,0.5888180343700744
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,50,0.5888180343700744
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,51,0.5888180343700744
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,52,0.5888180343700744
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,53,0.5888180343700744
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,54,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,55,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,56,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,57,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,58,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,59,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,60,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,61,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,62,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,63,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,64,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,65,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,66,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,67,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,68,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,69,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,70,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,71,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,72,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,73,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,74,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,75,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,76,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,77,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,78,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,79,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,80,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,81,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,82,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,83,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,84,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,85,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,86,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,87,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,88,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,89,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,90,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,91,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,92,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,93,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,94,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,95,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,96,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,97,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,98,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,99,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,101,100,0.5942542939918145
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,1,0.4719225338373665
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,2,0.4719225338373665
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,3,0.4876173854039203
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,4,0.4933455889350127
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,5,0.4933455889350127
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,6,0.5065381463478071
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,7,0.5065381463478071
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,8,0.5065381463478071
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,9,0.5065381463478071
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,10,0.5065381463478071
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,11,0.5078755666648986
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,12,0.5078755666648986
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,13,0.5150879389648735
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,14,0.5161107697768847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,15,0.5161107697768847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,16,0.5161107697768847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,17,0.5161107697768847
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,18,0.5199068576667047
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,19,0.5435202677078856
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,20,0.5435202677078856
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,21,0.5477759202863979
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,22,0.5477759202863979
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,23,0.5508865553998754
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,24,0.5508865553998754
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,25,0.5577745248733699
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,26,0.5577745248733699
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,27,0.5577745248733699
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,28,0.5577745248733699
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,29,0.5577745248733699
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,30,0.579048848498112
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,31,0.579048848498112
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,32,0.579048848498112
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,33,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,34,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,35,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,36,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,37,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,38,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,39,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,40,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,41,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,42,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,43,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,44,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,45,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,46,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,47,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,48,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,49,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,50,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,51,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,52,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,53,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,54,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,55,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,56,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,57,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,58,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,59,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,60,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,61,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,62,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,63,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,64,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,65,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,66,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,67,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,68,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,69,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,70,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,71,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,72,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,73,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,74,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,75,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,76,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,77,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,78,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,79,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,80,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,81,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,82,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,83,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,84,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,85,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,86,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,87,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,88,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,89,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,90,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,91,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,92,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,93,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,94,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,95,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,96,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,97,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,98,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,99,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,102,100,0.5860543548139407
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,1,0.45893115465903933
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,2,0.45893115465903933
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,3,0.4599184616566665
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,4,0.4723893547581639
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,5,0.4798242345177488
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,6,0.4798242345177488
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,7,0.4798242345177488
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,8,0.4798242345177488
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,9,0.4948750406601845
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,10,0.5220020082065897
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,11,0.5220020082065897
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,12,0.5220020082065897
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,13,0.529821842554087
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,14,0.529821842554087
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,15,0.529821842554087
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,16,0.529821842554087
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,17,0.529821842554087
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,18,0.529821842554087
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,19,0.529821842554087
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,20,0.529821842554087
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,21,0.529821842554087
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,22,0.529821842554087
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,23,0.529821842554087
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,24,0.5427612259030357
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,25,0.5427612259030357
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,26,0.5427612259030357
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,27,0.5427612259030357
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,28,0.5427612259030357
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,29,0.5427612259030357
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,30,0.5427612259030357
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,31,0.5427612259030357
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,32,0.5492220844322306
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,33,0.5492220844322306
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,34,0.5492220844322306
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,35,0.5492220844322306
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,36,0.5504301790982242
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,37,0.5504301790982242
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,38,0.5568244244777971
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,39,0.5568244244777971
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,40,0.5568244244777971
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,41,0.5568244244777971
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,42,0.5568244244777971
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,43,0.5568244244777971
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,44,0.5568244244777971
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,45,0.5568244244777971
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,46,0.5568244244777971
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,47,0.5568244244777971
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,48,0.5626978485326017
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,49,0.5626978485326017
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,50,0.5626978485326017
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,51,0.5686498715355719
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,52,0.5686498715355719
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,53,0.5686498715355719
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,54,0.5686498715355719
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,55,0.5686498715355719
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,56,0.5686498715355719
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,57,0.5686498715355719
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,58,0.5686498715355719
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,59,0.5759012137562256
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,60,0.5759012137562256
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,61,0.584274381199108
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,62,0.584274381199108
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,63,0.584274381199108
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,64,0.584274381199108
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,65,0.584274381199108
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,66,0.584274381199108
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,67,0.584274381199108
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,68,0.584274381199108
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,69,0.584274381199108
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,70,0.584274381199108
ABC_CVEnsemble_RELM,34,0.125,sigmoid,1,103,71,0.584274381199108
